,tconst,titleType,primaryTitle,isAdult,startYear,endYear,genres,directors,weight_average,cast,director_name
3718,tt0111686,movie,wescraven'snewnightmare,0,1994,\n,"fantasy,horror,mystery",nm0000127,6.959961115506999,"'robertenglund', 'heatherlangenkamp', 'mikohughes', 'jeffdavis'",'wescraven'
3719,tt0374536,movie,bewitched,0,2005,\n,"comedy,fantasy,romance",nm0001188,6.230201529577168,"'shirleymaclaine', 'michaelcaine', 'nicolekidman', 'willferrell'",'noraephron'
3720,tt0183869,movie,taxi2,0,2000,\n,"action,comedy,crime",nm0470443,6.96009895100905,"'samynaceri', 'frédéricdiefenthal', 'marioncotillard', 'emmawiklund'",'gérardkrawczyk'
3721,tt0091541,movie,themoneypit,0,1986,\n,comedy,nm0000907,6.924376182288882,"'maureenstapleton', 'tomhanks', 'shelleylong', 'alexandergodunov'",'richardbenjamin'
3722,tt0997152,movie,theexperiment,0,2010,\n,"drama,thriller",nm0771228,6.9243829800383185,"'forestwhitaker', 'adrienbrody', 'maggiegrace', 'camgigandet'",'pault.scheuring'
3723,tt0022913,movie,freaks,0,1932,\n,"drama,horror",nm0115218,7.393249388697256,"'olgabaclanova', 'leilahyams', 'roscoeates', 'wallaceford'",'todbrowning'
3724,tt2361317,movie,livebynight,0,2016,\n,"action,crime,drama",nm0000255,6.924410172798611,"'benaffleck', 'brendangleeson', 'ellefanning', 'chrismessina'",'benaffleck'
3725,tt0300140,movie,lilya4ever,0,2002,\n,"crime,drama",nm0600546,7.3659377244327855,"'oksanaakinshina', 'artyombogucharskiy', 'pavelponomaryov', 'lyubovagapova'",'lukasmoodysson'
3726,tt1175709,movie,allgoodthings,0,2010,\n,"crime,drama,mystery",nm1285613,6.888008400082773,"'franklangella', 'kirstendunst', 'ryangosling', 'lilyrabe'",'andrewjarecki'
3727,tt0817538,movie,drillbittaylor,0,2008,\n,"action,comedy,crime",nm0109359,6.6518203610752895,"'owenwilson', 'joshpeck', 'alexfrost', 'natehartley'",'stevenbrill'
3728,tt0292644,movie,therulesofattraction,0,2002,\n,"comedy,drama,romance",nm0000812,7.0296132020427855,"'jessicabiel', 'jamesvanderbeek', 'shannynsossamon', 'iansomerhalder'",'rogeravary'
3729,tt0935075,movie,rabbithole,0,2010,\n,drama,nm0593463,7.128528200529419,"'nicolekidman', 'diannewiest', 'aaroneckhart', 'milesteller'",'johncameronmitchell'
3730,tt0112950,movie,empirerecords,0,1995,\n,"comedy,drama,music",nm0610496,7.029676130855767,"'maxwellcaulfield', 'anthonylapaglia', 'rorycochrane', 'debimazar'",'allanmoyle'
3731,tt1971325,movie,automata,0,2014,\n,"action,drama,sci-fi",nm2688320,6.812875551475079,"'melaniegriffith', 'antoniobanderas', 'dylanmcdermott', 'birgittehjortsørensen'",'gabeibáñez'
3732,tt3064298,movie,manup,0,2015,\n,"comedy,drama,romance",nm1414582,7.0633742473474825,"'kenstott', 'lakebell', 'rorykinnear', 'harrietwalter'",'benpalmer'
3733,tt0096933,movie,blackrain,0,1989,\n,"action,crime,thriller",nm0000631,7.029919392036074,"'michaeldouglas', 'kentakakura', 'katecapshaw', 'andygarcia'",'ridleyscott'
3734,tt0115956,movie,courageunderfire,0,1996,\n,"action,drama,mystery",nm0001880,6.995677231880991,"'megryan', 'michaelmoriarty', 'denzelwashington', 'loudiamondphillips'",'edwardzwick'
3735,tt0115964,movie,crash,0,1996,\n,drama,nm0000343,6.925050015536232,"'jamesspader', 'hollyhunter', 'eliaskoteas', 'deborahkaraunger'",'davidcronenberg'
3736,tt0248126,movie,kabhikhushikabhiegham,0,2001,\n,"drama,musical,romance",nm0424103,7.2515292837121725,"'amitabhbachchan', 'shahrukhkhan', 'kajol', 'hrithikroshan'",'karanjohar'
3737,tt1869716,movie,theeast,0,2013,\n,"adventure,crime,drama",nm2610231,7.063510252324022,"'alexanderskarsgård', 'ellenpage', 'tobykebbell', 'britmarling'",'zalbatmanglij'
3738,tt2105044,movie,v/h/s,0,2012,\n,"horror,thriller","nm2366012,nm1410159,nm2419470,nm2301412,nm1137264,nm4761826,nm1846132,nm2318753,nm1488800,nm1417392",6.6945296549633575,"'adamwingard', 'calvinreeder', 'lanehughes', 'hannahfierman'",'mattbettinelli-olpin'
3739,tt7939766,movie,i'mthinkingofendingthings,0,2020,\n,"drama,thriller",nm0442109,7.030082490936736,"'davidthewlis', 'tonicollette', 'jesseplemons', 'jessiebuckley'",'charliekaufman'
3740,tt1276419,movie,aroyalaffair,0,2012,\n,"biography,drama,history",nm1064048,7.280715713930838,"'madsmikkelsen', 'trinedyrholm', 'aliciavikander', 'mikkelboefølsgaard'",'nikolajarcel'
3741,tt0118375,tvseries,kingofthehill,0,1997,2010,"animation,comedy,drama","nm0849276,nm1818029,nm0143663,nm2792562,nm1818040,nm0790746,nm0161125,nm0790723,nm0042278,nm0033704,nm0033741,nm2796356,nm0565444,nm0510512,nm1016094,nm0513307,nm0723470,nm0227204,nm0510564,nm2800522,nm3196934,nm0460152,nm0616742,nm0949906,nm3462332,nm0438394,nm0595428,nm0305460,nm0688913,nm0534041,nm0474051,nm0355806,nm0943118,nm1015020,nm0793827",7.221642554980197,"'pamelaadlon', 'stephenroot', 'kathynajimy', 'tobyhuss', 'mikejudge'",'cynditang'
3742,tt0120877,movie,vampires,0,1998,\n,"action,horror,thriller",nm0000118,6.85203454633805,"'jameswoods', 'thomasiangriffith', 'danielbaldwin', 'sheryllee'",'johncarpenter'
3743,tt1837654,tvseries,thesecretcircle,0,2011,2012,"drama,fantasy,horror","nm0066218,nm0251032,nm0269502,nm0118778,nm0124991,nm0178944,nm0534850,nm0295107,nm0342603,nm0057106,nm0066596,nm0877427,nm0952352",7.2216176078768495,"'ashleycrow', 'natashahenstridge', 'thomasdekker', 'galeharold', 'phoebetonkin'",'guynormanbee'
3744,tt0087781,movie,thenatural,0,1984,\n,"drama,sport",nm0001469,7.28063784061772,"'robertduvall', 'robertredford', 'glennclose', 'kimbasinger'",'barrylevinson'
3745,tt3514324,tvseries,scorpion,0,2014,2018,"action,crime,drama","nm0583047,nm0514546,nm0385151,nm0000996,nm0744794,nm0343622,nm0011876,nm0272704,nm0444709,nm1238801,nm1103162,nm0066584,nm1734368,nm0156838,nm0198991,nm0393661,nm0735226,nm0095424,nm0624423,nm0001219,nm0003167,nm0505842,nm0510912,nm1234893,nm0877617,nm1926923,nm0850386,nm0402493,nm0003880,nm0534850",7.160304394758548,"'robertpatrick', 'tinamajorino', 'eddiekayethomas', 'jadynwong', 'scottporter'",''
3746,tt0080745,movie,flashgordon,0,1980,\n,"action,adventure,sci-fi",nm0388198,6.96120160439618,"'maxvonsydow', 'topol', 'samj.jones', 'melodyanderson'",'mikehodges'
3747,tt1613750,movie,kontiki,0,2012,\n,"adventure,biography,drama","nm1461392,nm1650283",7.191251810983328,"'gustafskarsgård', 'andersbaasmochristiansen', 'odd-magnuswilliamson', 'pålsverrehagen'",'joachimrønning'
3748,tt5710514,movie,idon'tfeelathomeinthisworldanymore,0,2017,\n,"comedy,crime,drama",nm0086301,7.096645654117997,"'melanielynskey', 'chrisdoubek', 'marilynfaithhickey', 'jaredroylance'",'maconblair'
3749,tt0264935,movie,murderbynumbers,0,2002,\n,"crime,mystery,thriller",nm0775447,6.8524287089868405,"'sandrabullock', 'benchaplin', 'ryangosling', 'michaelpitt'",'barbetschroeder'
3750,tt1764183,movie,arbitrage,0,2012,\n,"drama,thriller",nm1906430,6.996319019442465,"'susansarandon', 'richardgere', 'timroth', 'britmarling'",'nicholasjarecki'
3751,tt0107616,movie,muchadoaboutnothing,0,1993,\n,"comedy,drama,romance",nm0000110,7.221554904662579,"'keanureeves', 'kennethbranagh', 'emmathompson', 'katebeckinsale'",'kennethbranagh'
3752,tt0165982,movie,sinbadlegendofthesevenseas,0,2003,\n,"adventure,animation,family","nm0426333,nm1369708",7.030529118491567,"'michellepfeiffer', 'bradpitt', 'catherinezeta-jones', 'josephfiennes'",'timjohnson'
3753,tt0813547,movie,thecounterfeiters,0,2007,\n,"crime,drama,history",nm0752328,7.309085555794102,"'augustdiehl', 'devidstriesow', 'karlmarkovics', 'martinbrambach'",'stefanruzowitzky'
3754,tt0109836,movie,maryshelley'sfrankenstein,0,1994,\n,"drama,horror,romance",nm0000110,6.926070860340308,"'robertdeniro', 'tomhulce', 'helenabonhamcarter', 'kennethbranagh'",'kennethbranagh'
3755,tt2737050,movie,"twodays,onenight",0,2014,\n,drama,"nm0201094,nm0201095",7.221541607202369,"'marioncotillard', 'fabriziorongione', 'catherinesalée', 'baptistesornin'",'jean-pierredardenne'
3756,tt0038109,movie,spellbound,0,1945,\n,"film-noir,mystery,romance",nm0000033,7.308995697341412,"'ingridbergman', 'gregorypeck', 'michaelchekhov', 'leog.carroll'",'alfredhitchcock'
3757,tt5607976,tvseries,hisdarkmaterials,0,2019,\n,"adventure,drama,family","nm3741255,nm1163264,nm1516369,nm2801121,nm3295899,nm0528186,nm0393799",7.391592091587403,"'andrewscott', 'ruthwilson', 'lucianmsamati', 'kitconnor', 'ariyonbakare'",'jamiechilds'
3758,tt0045793,movie,fromheretoeternity,0,1953,\n,"drama,romance,war",nm0003593,7.3088837959352215,"'donnareed', 'deborahkerr', 'burtlancaster', 'montgomeryclift'",'fredzinnemann'
3759,tt6214928,movie,1922,0,2017,\n,"crime,drama,horror",nm1991847,6.89023903030118,"'mollyparker', 'thomasjane', 'dylanschmid', 'kaitlynbernard'",'zakhilditch'
3760,tt0111438,movie,timecop,0,1994,\n,"action,crime,sci-fi",nm0001382,6.737490010192801,"'ronsilver', 'brucemcgill', 'miasara', 'jean-claudevandamme'",'peterhyams'
3761,tt4361050,movie,ouijaoriginofevil,0,2016,\n,"drama,horror,mystery",nm1093039,6.815757298783554,"'henrythomas', 'elizabethreaser', 'luluwilson', 'annalisebasso'",'mikeflanagan'
3762,tt0087985,movie,reddawn,0,1984,\n,"action,drama",nm0587518,6.926728481668357,"'leathompson', 'c.thomashowell', 'patrickswayze', 'charliesheen'",'johnmilius'
3763,tt0218922,movie,originalsin,0,2001,\n,"drama,mystery,romance",nm0188165,6.8157985698938095,"'jackthompson', 'antoniobanderas', 'angelinajolie', 'thomasjane'",'michaelcristofer'
3764,tt0089155,movie,fletch,0,1985,\n,"comedy,crime,mystery",nm0006916,7.097035375343611,"'joedonbaker', 'chevychase', 'richardlibertini', 'danawheeler-nicholson'",'michaelritchie'
3765,tt0101587,movie,cityslickers,0,1991,\n,"comedy,western",nm0881038,7.064385426321851,"'jackpalance', 'billycrystal', 'danielstern', 'brunokirby'",'ronunderwood'
3766,tt1258972,movie,themanwiththeironfists,0,2012,\n,action,nm0753526,6.527327543164367,"'russellcrowe', 'lucyliu', 'rza', 'cungle'",'rza'
3767,tt0081455,movie,scanners,0,1981,\n,"horror,sci-fi,thriller",nm0000343,7.064466234431618,"'patrickmcgoohan', 'jennifero\'neill', 'lawrencedane', 'stephenlack'",'davidcronenberg'
3768,tt4916630,movie,justmercy,0,2019,\n,"biography,crime,drama",nm2308774,7.308567609661733,"'jamiefoxx', 'michaelb.jordan', 'brielarson', 'charliepyejr.'",'destindanielcretton'
3769,tt0301470,movie,jeeperscreepers2,0,2003,\n,horror,nm0759207,6.614764195860696,"'raywise', 'jonathanbreck', 'nickiaycox', 'garikayimutambirwa'",'victorsalva'
3770,tt4595882,movie,canyoueverforgiveme,0,2018,\n,"biography,comedy,crime",nm1716636,7.160469699796464,"'richarde.grant', 'melissamccarthy', 'benfalcone', 'dollywells'",'marielleheller'
3771,tt0266489,movie,duplex,0,2003,\n,comedy,nm0000362,6.738418977762983,"'drewbarrymore', 'harveyfierstein', 'benstiller', 'eileenessell'",'dannydevito'
3772,tt0082085,movie,blowout,0,1981,\n,"crime,drama,mystery",nm0000361,7.250940702535031,"'johntravolta', 'johnlithgow', 'nancyallen', 'dennisfranz'",'briandepalma'
3773,tt3553442,movie,whiskeytangofoxtrot,0,2016,\n,"biography,comedy,drama","nm0720135,nm0275629",6.997425579409722,"'alfredmolina', 'martinfreeman', 'tinafey', 'margotrobbie'",'johnrequa'
3774,tt0408345,movie,firewall,0,2006,\n,"action,crime,thriller",nm0518644,6.698629268052268,"'harrisonford', 'virginiamadsen', 'paulbettany', 'carlyschroeder'",'richardloncraine'
3775,tt3865236,tvseries,intothebadlands,0,2015,2019,"action,adventure,drama","nm1089736,nm0272704,nm0550931,nm0178944,nm2161247,nm0587692,nm0110644,nm3408764,nm0229694,nm0298691",7.417066901285055,"'shermanaugustus', 'nickfrost', 'orlabrady', 'sarahbolger', 'danielwu'",'toafraser'
3776,tt1850397,movie,theloft,0,2014,\n,"mystery,romance,thriller",nm0887452,6.8914719547469065,"'karlurban', 'jamesmarsden', 'wentworthmiller', 'ericstonestreet'",'erikvanlooy'
3777,tt0098621,movie,thewaroftheroses,0,1989,\n,"comedy,romance",nm0000362,7.064708955416162,"'michaeldouglas', 'dannydevito', 'kathleenturner', 'mariannesägebrecht'",'dannydevito'
3778,tt0111742,movie,wolf,0,1994,\n,"drama,horror,romance",nm0001566,6.854647391009794,"'jacknicholson', 'katenelligan', 'michellepfeiffer', 'jamesspader'",'mikenichols'
3779,tt0111512,movie,thelegendofdrunkenmaster,0,1994,\n,"action,comedy","nm0514906,nm0000329",7.3083109547180545,"'jackiechan', 'lungti', 'anitamui', 'ho-sungpak'",'chia-liangliu'
3780,tt0101765,movie,thedoublelifeofvéronique,0,1991,\n,"drama,fantasy,music",nm0001425,7.363348165764965,"'wladyslawkowalski', 'irènejacob', 'halinagryglaszewska', 'kalinajedrusik'",'krzysztofkieslowski'
3781,tt0108122,movie,shortcuts,0,1993,\n,"comedy,drama",nm0000265,7.335975600740316,"'brucedavison', 'andiemacdowell', 'timrobbins', 'juliannemoore'",'robertaltman'
3782,tt2106651,movie,spectral,0,2016,\n,"action,adventure,sci-fi",nm0558873,6.892105730874034,"'jamesbadgedale', 'brucegreenwood', 'emilymortimer', 'maxmartini'",'nicmathieu'
3783,tt0116669,movie,jack,0,1996,\n,"comedy,drama,fantasy",nm0000338,6.699939774445884,"'robinwilliams', 'dianelane', 'briankerwin', 'jenniferlopez'",'francisfordcoppola'
3784,tt1634106,movie,bloodshot,0,2020,\n,"action,drama,sci-fi",nm1702145,6.6591140563293045,"'vindiesel', 'tobykebbell', 'samheughan', 'eizagonzález'",'davewilson'
3785,tt0974959,video,americanpiepresentsbetahouse,0,2007,\n,comedy,nm0909022,6.485305767846875,"'christophermcdonald', 'johnwhite', 'jakesiegel', 'lexiegalante'",'andrewwaller'
3786,tt4048272,movie,tonierdmann,0,2016,\n,"comedy,drama",nm0011752,7.250713551519677,"'sandrahüller', 'petersimonischek', 'michaelwittenborn', 'thomasloibl'",'marenade'
3787,tt1767354,movie,oddthomas,0,2013,\n,"comedy,fantasy,horror",nm0814085,7.065065047106828,"'leonorvarela', 'antonyelchin', 'ashleysommers', 'matthewpage'",'stephensommers'
3788,tt0097659,movie,kickboxer,0,1989,\n,"action,sport,thriller","nm0175730,nm0228262",6.96362057835045,"'jean-claudevandamme', 'dennisalexio', 'dennischan', 'michelqissi'",'davidworth'
3789,tt1416801,movie,killtheirishman,0,2011,\n,"biography,crime,drama",nm0378144,7.160606852294968,"'christopherwalken', 'valkilmer', 'vincentd\'onofrio', 'raystevenson'",'jonathanhensleigh'
3790,tt5592248,movie,thebeguiled,0,2017,\n,"drama,thriller,war",nm0001068,6.8924673988757394,"'nicolekidman', 'kirstendunst', 'colinfarrell', 'ellefanning'",'sofiacoppola'
3791,tt0929425,movie,gomorrah,0,2008,\n,"crime,drama",nm0308520,7.129421559362132,"'toniservillo', 'gianfeliceimparato', 'salvatoreabbruzzese', 'simonesacchettino'",'matteogarrone'
3792,tt0348913,tvseries,deadlikeme,0,2003,2004,"comedy,drama,fantasy","nm0490792,nm0550931,nm0343622,nm0156838,nm0066548,nm0926215,nm0922857,nm0027413,nm0294350,nm0941276,nm0235852,nm0934525,nm0000536,nm0001726,nm0877427,nm0833191",7.441977955376387,"'mandypatinkin', 'jasmineguy', 'cynthiastevenson', 'lauraharris', 'ellenmuth'",'peterlauer'
3793,tt0383385,videogame,grandtheftautosanandreas,0,2004,\n,"action,adventure,comedy",\n,7.7401841045429824,"'cliftonpowell', 'faizonlove', 'youngmaylay', 'yolanda\'yo-yo\'whittaker'",''
3794,tt0094525,tvseries,poirot,0,1989,2013,"crime,drama,mystery","nm0680629,nm0071734,nm0891114,nm0834378,nm0528001,nm0002723,nm0341021,nm1530431,nm0715371,nm0448757,nm0267862,nm0362395,nm0817811,nm0486748,nm0933002,nm0881391,nm0668887,nm0601095,nm0165965,nm0926458,nm0222319,nm1266701,nm0682061,nm0053475,nm0531751,nm0341038,nm0115513",7.564223378695292,"'hughfraser', 'davidsuchet', 'jonajones', 'philipjackson', 'paulinemoran'",'mauricephillips'
3795,tt1378167,tvseries,ncislosangeles,0,2009,\n,"action,crime,drama","nm0940668,nm0884218,nm0485878,nm0000408,nm1534600,nm0054077,nm0926215,nm0444709,nm0876590,nm0505420,nm0360137,nm0002580,nm0106230,nm1734368,nm0468066,nm0258066,nm0000563,nm0735276,nm0004610,nm0053157,nm0220049,nm1062017,nm2351144,nm2364623,nm0508883,nm0641343,nm0003571,nm0485637,nm0057106,nm0102434,nm1270350,nm0390103,nm0923571,nm0548159,nm0631480,nm0807932,nm0571739,nm0618779,nm0097147,nm0253531,nm0587494,nm0442237",7.032237383005638,"'lindahunt', 'miguelferrer', 'chriso\'donnell', 'llcoolj', 'ericchristianolsen'",'katewoods'
3796,tt4604612,tvseries,thealienistangelofdarkness,0,2018,2020,"crime,drama,mystery","nm1347708,nm0007008,nm0668350,nm0369949,nm2161247,nm0453270,nm0128452",7.335466674266287,"'tedlevine', 'danielbrühl', 'robertwisdom', 'dakotafanning', 'douglassmith'",'jakobverbruggen'
3797,tt1827487,movie,onceuponatimeinanatolia,0,2011,\n,"crime,drama",nm0149196,7.38948647700235,"'tanerbirsel', 'yilmazerdogan', 'ahmetmümtaztaylan', 'muhammetuzuner'",'nuribilgeceylan'
3798,tt0810922,movie,takemehometonight,0,2011,\n,"comedy,drama,romance",nm0236226,6.893064732229187,"'tophergrace', 'annafaris', 'danfogler', 'teresapalmer'",'michaeldowse'
3799,tt0425637,movie,redcliff,0,2008,\n,"action,adventure,drama",nm0000247,7.250530718038423,"'tonychiu-waileung', 'chenchang', 'fengyizhang', 'takeshikaneshiro'",'johnwoo'
3800,tt4254242,tvseries,themagicians,0,2015,2020,"drama,fantasy,mystery","nm1084723,nm0176702,nm0779350,nm0124991,nm0463320,nm3652021,nm0002433,nm0052059,nm0066218,nm0426037,nm0724757,nm2648685,nm0247123,nm0253531,nm0850102,nm0940668,nm3156055,nm1802161,nm0571739,nm1203789,nm3593780",7.3076330635059215,"'haleappleman', 'summerbishil', 'brittanycurran', 'stellamaeve', 'oliviataylordudley'",'chrisfisher'
3801,tt0116253,movie,executivedecision,0,1996,\n,"action,adventure,thriller",nm0000829,6.929036241670199,"'kurtrussell', 'stevenseagal', 'johnleguizamo', 'halleberry'",'stuartbaird'
3802,tt0331811,movie,1114,0,2003,\n,"crime,drama,mystery",nm1009775,7.1912004479234515,"'henrythomas', 'patrickswayze', 'benfoster', 'colinhanks'",'gregmarcks'
3803,tt1837709,movie,winter'stale,0,2014,\n,"drama,fantasy,mystery",nm0326040,6.8565836240776274,"'jenniferconnelly', 'russellcrowe', 'colinfarrell', 'jessicabrownfindlay'",'akivagoldsman'
3804,tt0108333,movie,thethreemusketeers,0,1993,\n,"action,adventure,comedy",nm0378893,6.929202350239754,"'charliesheen', 'kiefersutherland', 'oliverplatt', 'chriso\'donnell'",'stephenherek'
3805,tt0074156,movie,assaultonprecinct13,0,1976,\n,"action,crime,thriller",nm0000118,7.250472403274722,"'martinwest', 'austinstoker', 'darwinjoston', 'lauriezimmer'",'johncarpenter'
3806,tt2710394,tvseries,reign,0,2013,2017,"drama,fantasy","nm0832369,nm1278887,nm0737517,nm1199954,nm0003022,nm0676671,nm0471862,nm0929360,nm0567680,nm0227192,nm2326979,nm2287980,nm0329183,nm0840075,nm0047425,nm0368602,nm0154819,nm0923768,nm0342603,nm0909568,nm0292468,nm0197700,nm0318795,nm0797869,nm0003080,nm0586539,nm0001726,nm0001227,nm0082748,nm1313340,nm0314104",7.279247844229611,"'meganfollows', 'annapopplewell', 'tobyregbo', 'craigparker', 'jonathankeltz'",'lynnestopkewich'
3807,tt0130018,movie,istillknowwhatyoudidlastsummer,0,1998,\n,"horror,mystery",nm0134176,6.194867032672652,"'jenniferlovehewitt', 'mekhiphifer', 'brandynorwood', 'freddieprinzejr.'",'dannycannon'
3808,tt0327162,movie,thestepfordwives,0,2004,\n,"comedy,horror,sci-fi",nm0000568,6.488647801874665,"'bettemidler', 'glennclose', 'nicolekidman', 'matthewbroderick'",'frankoz'
3809,tt0112883,movie,donjuandemarco,0,1994,\n,"comedy,drama,romance",nm0505230,7.032687654848068,"'marlonbrando', 'fayedunaway', 'johnnydepp', 'géraldinepailhas'",'jeremyleven'
3810,tt0264796,movie,lifeasahouse,0,2001,\n,drama,nm0005563,7.279127924969409,"'kevinkline', 'kristinscottthomas', 'jenamalone', 'haydenchristensen'",'irwinwinkler'
3811,tt0250223,movie,asterixobelixmissioncleopatra,0,2002,\n,"adventure,comedy,family",nm0149260,6.999044277979367,"'gérarddepardieu', 'christianclavier', 'monicabellucci', 'jameldebbouze'",'alainchabat'
3812,tt0328589,movie,underthetuscansun,0,2003,\n,"comedy,drama,romance",nm0920108,7.065707368014232,"'dianelane', 'lindsayduncan', 'sandraoh', 'raoulbova'",'audreywells'
3813,tt0091149,movie,thegreatmousedetective,0,1986,\n,"adventure,animation,family","nm0166256,nm0560329,nm0585150,nm0615780",7.191191060640781,"'vincentprice', 'barrieingham', 'valbettin', 'susannepollatschek'",'ronclements'
3814,tt0058329,movie,marnie,0,1964,\n,"crime,drama,mystery",nm0000033,7.191189564001683,"'martingabel', 'seanconnery', 'tippihedren', 'louiselatham'",'alfredhitchcock'
3815,tt0416044,movie,mongoltheriseofgenghiskhan,0,2007,\n,"action,biography,drama",nm0091076,7.191186569197294,"'tadanobuasano', 'hongleisun', 'amadumamadakov', 'khulanchuluun'",'sergeibodrov'
3816,tt1320261,movie,gulliver'stravels,0,2010,\n,"adventure,comedy,family",nm1224299,6.299765340251132,"'jackblack', 'amandapeet', 'jasonsegel', 'emilyblunt'",'robletterman'
3817,tt1467304,movie,thehumancentipede(firstsequence),0,2009,\n,horror,nm1519353,6.033857385909414,"'dieterlaser', 'ashleyc.williams', 'ashlynnyennie', 'akihirokitamura'",'tomsix'
3818,tt0091217,movie,hoosiers,0,1986,\n,"drama,sport",nm0000770,7.2789333485987635,"'shebwooley', 'dennishopper', 'barbarahershey', 'genehackman'",'davidanspaugh'
3819,tt4765284,movie,pitchperfect3,0,2017,\n,"comedy,music",nm2586324,6.703625028003365,"'brittanysnow', 'annakendrick', 'annacamp', 'rebelwilson'",'trishsie'
3820,tt0088000,movie,revengeofthenerds,0,1984,\n,comedy,nm0437596,6.999546215981352,"'robertcarradine', 'anthonyedwards', 'timothybusfield', 'andrewcassese'",'jeffkanew'
3821,tt1703199,movie,graveencounters,0,2011,\n,"horror,mystery,thriller","nm4017355,nm3425513,nm4155547",6.820925426600906,"'benwilkinson', 'seanrogerson', 'ashleighgryzko', 'merwinmondesir'",'colinminihan'
3822,tt0297884,movie,farfromheaven,0,2002,\n,"drama,romance",nm0001331,7.220938519656818,"'dennisquaid', 'patriciaclarkson', 'juliannemoore', 'dennishaysbert'",'toddhaynes'
3823,tt3416828,movie,iceagecollisioncourse,0,2016,\n,"adventure,animation,comedy","nm0862211,nm1154886",6.663601285339098,"'johnleguizamo', 'denisleary', 'rayromano', 'chriswedge'",'mikethurmeier'
3824,tt0086393,movie,supermaniii,0,1983,\n,"action,adventure,comedy",nm0504513,6.350652843964683,"'jackiecooper', 'richardpryor', 'margotkidder', 'christopherreeve'",'richardlester'
3825,tt0251114,movie,hart'swar,0,2002,\n,"drama,war",nm0387706,6.894902794530912,"'brucewillis', 'terrencehoward', 'colehauser', 'colinfarrell'",'gregoryhoblit'
3826,tt2567712,movie,starredup,0,2013,\n,"crime,drama",nm0533284,7.250075270293665,"'benmendelsohn', 'samspruell', 'rupertfriend', 'jacko\'connell'",'davidmackenzie'
3827,tt2991224,movie,tangerines,0,2013,\n,"drama,war",nm0882203,7.464746568368183,"'lembitulfsak', 'elmonüganen', 'giorginakashidze', 'mishameskhi'",'zazaurushadze'
3828,tt1991245,movie,chernobyldiaries,0,2012,\n,"horror,mystery,thriller",nm0662086,6.351424393356968,"'jessemccartney', 'nathanphillips', 'oliviataylordudley', 'jonathansadowski'",'bradleyparker'
3829,tt0066434,movie,thx1138,0,1971,\n,"drama,sci-fi,thriller",nm0000184,7.0334652505030055,"'donaldpleasence', 'robertduvall', 'donpedrocolley', 'maggiemcomie'",'georgelucas'
3830,tt0125022,movie,heartbreakers,0,2001,\n,"comedy,crime,romance",nm0592400,6.8588649333583245,"'genehackman', 'sigourneyweaver', 'rayliotta', 'jenniferlovehewitt'",'davidmirkin'
3831,tt0281686,movie,bubbahotep,0,2002,\n,"comedy,fantasy,horror",nm0181741,7.130000944037738,"'ossiedavis', 'brucecampbell', 'ellajoyce', 'bobivy'",'doncoscarelli'
3832,tt1663676,tvseries,awkward,0,2011,2016,"comedy,drama,romance","nm1279203,nm0647514,nm0503611,nm0791381,nm1457361,nm0768957,nm0038893,nm1015063,nm0490792,nm0005088,nm0578162,nm0200380,nm0411897,nm2413197,nm1451294,nm0441899,nm0003205,nm0088392,nm0638271,nm0016403,nm0156291,nm2155525,nm0780051,nm0606845,nm0003802,nm0349980",7.2785874351577675,"'nikkideloach', 'brettdavern', 'desilydic', 'mikefaiola', 'ashleyrickards'",''
3833,tt0112792,movie,dangerousminds,0,1995,\n,"biography,drama",nm0808807,7.000251054305839,"'georgedzundza', 'michellepfeiffer', 'robinbartlett', 'courtneyb.vance'",'johnn.smith'
3834,tt3281796,tvseries,power,0,2014,2020,"crime,drama","nm0652746,nm0863387,nm2064480,nm0825630,nm0502039,nm0376006,nm4918462,nm0542642,nm0804556,nm0424594,nm1265067,nm0735276,nm0777447,nm0570995,nm0614013,nm2700992,nm0005522,nm0148116,nm0262210,nm0330140,nm0362734,nm0005604,nm0994368,nm0537199,nm1068186,nm0171315,nm2326979,nm0095424,nm0921089",7.464231817367043,"'shanejohnson', '50cent', 'naturinaughton', 'omarihardwick', 'michaelraineyjr.'",''
3835,tt3411444,movie,ferdinand,0,2017,\n,"adventure,animation,comedy",nm0757858,7.033767519080375,"'bobbycannavale', 'johncena', 'katemckinnon', 'jackgore'",'carlossaldanha'
3836,tt0892255,movie,chepartone,0,2008,\n,"biography,drama,history",nm0001752,7.1911640431022334,"'juliaormond', 'beniciodeltoro', 'oscarisaac', 'pabloguevara'",'stevensoderbergh'
3837,tt2199711,movie,vishwaroopam,0,2013,\n,"action,thriller",nm0352032,7.4639403257984425,"'kamalhaasan', 'milesanderson', 'rahulbose', 'poojakumar'",'kamalhaasan'
3838,tt0458254,tvseries,thecolbertreport,0,2005,2014,"comedy,news,talk-show","nm2650185,nm2078274",7.512788223734598,"'pauldinello', 'timmeadows', 'jaykatsir'",''
3839,tt1596346,movie,soulsurfer,0,2011,\n,"biography,drama,family",nm0573732,7.13013450603458,"'dennisquaid', 'helenhunt', 'annasophiarobb', 'carrieunderwood'",'seanmcnamara'
3840,tt0072443,movie,themirror,0,1975,\n,"biography,drama",nm0001789,7.438608370999438,"'margaritaterekhova', 'filippyankovskiy', 'ignatdaniltsev', 'olegyankovskiy'",'andreitarkovsky'
